2024-09-21 20:28:19 root         INFO     Starting GetRecords Consumer
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': 'e7e59cce-edc0-4067-8b9f-a9dcde7cfda8', 'customer_number': 480, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 125286, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2870', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S10_2016', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035600509643775862179627509840085010
2024-09-21 20:28:26 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'e7e59cce-edc0-4067-8b9f-a9dcde7cfda8', 'customer_number': 480, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 125286, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_2870', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S10_2016', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 518913), 'overall_product_quantity': 35, 'overall_in_shopping_cart': 18, 'total_different_products': 5}}
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': '70218447-d7b6-482a-b185-115054d33ab0', 'customer_number': 447, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 69502, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035600509672790081850402386971983890
2024-09-21 20:28:26 root         INFO     Processed User Session {'session_id': '70218447-d7b6-482a-b185-115054d33ab0', 'customer_number': 447, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 69502, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 519221), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2024-09-21 20:28:26 root         INFO     Produced record 49656053247390747322299060887461926397469566310740393986 to Shard shardId-000000000000


2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': 'fd28b75f-e7e9-4127-bcea-616b7cbfb7ba', 'customer_number': 483, 'city': 'Melbourne', 'country': 'Australia', 'credit_limit': 81466, 'browse_history': [{'product_code': 'S700_2824', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_1589', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_2887', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035600509692132894964245318579781650
2024-09-21 20:28:26 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'fd28b75f-e7e9-4127-bcea-616b7cbfb7ba', 'customer_number': 483, 'city': 'Melbourne', 'country': 'Australia', 'credit_limit': 81466, 'browse_history': [{'product_code': 'S700_2824', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_1589', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_1937', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S24_2887', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 528740), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 22, 'total_different_products': 4}}
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': '5cfab06c-f91d-4810-b963-dffa94054aae', 'customer_number': 409, 'city': 'New Haven', 'country': 'USA', 'credit_limit': 63845, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S32_4289', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035600509695759672423090099457097746
2024-09-21 20:28:26 root         INFO     Processed User Session {'session_id': '5cfab06c-f91d-4810-b963-dffa94054aae', 'customer_number': 409, 'city': 'New Haven', 'country': 'USA', 'credit_limit': 63845, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S32_4289', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 529164), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 4, 'total_different_products': 2}
2024-09-21 20:28:26 root         INFO     Produced record 49656053247390747322299060887463135323289180939915100162 to Shard shardId-000000000000


2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': '28229b3b-ccc9-440e-8bbc-4df8a3170144', 'customer_number': 222, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 114245, 'browse_history': [{'product_code': 'S700_1938', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035600509696968598242704934790234130
2024-09-21 20:28:26 root         INFO     Processed User Session {'session_id': '28229b3b-ccc9-440e-8bbc-4df8a3170144', 'customer_number': 222, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 114245, 'browse_history': [{'product_code': 'S700_1938', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 541971), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2024-09-21 20:28:26 root         INFO     Produced record 49656053247390747322299060887464344249108795569089806338 to Shard shardId-000000000000


2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': 'd3fdb0ec-8ed2-43bf-b0db-bfa03c033284', 'customer_number': 467, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 96572, 'browse_history': [{'product_code': 'S18_1129', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_4002', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S12_3891', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_2949', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035600509699386449881934880334413842
2024-09-21 20:28:26 root         INFO     Processed User Session {'session_id': 'd3fdb0ec-8ed2-43bf-b0db-bfa03c033284', 'customer_number': 467, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 96572, 'browse_history': [{'product_code': 'S18_1129', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_4002', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S12_3891', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_2949', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 551888), 'overall_product_quantity': 26, 'overall_in_shopping_cart': 12, 'total_different_products': 5}
2024-09-21 20:28:26 root         INFO     Produced record 49656053247390747322299060887465553174928410198264512514 to Shard shardId-000000000000


2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': 'd7852b7c-3689-473d-99e3-4a7a5104e810', 'customer_number': 169, 'city': 'Chatswood', 'country': 'Australia', 'credit_limit': 141546, 'browse_history': [{'product_code': 'S24_1937', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035600509700595375701550265423364114
2024-09-21 20:28:26 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'd7852b7c-3689-473d-99e3-4a7a5104e810', 'customer_number': 169, 'city': 'Chatswood', 'country': 'Australia', 'credit_limit': 141546, 'browse_history': [{'product_code': 'S24_1937', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 564170), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 1}}
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': 'df96d4f1-e5d9-4aff-9d2a-1279e6d1aacd', 'customer_number': 405, 'city': 'Stuttgart', 'country': 'Germany', 'credit_limit': 97551, 'browse_history': [{'product_code': 'S10_4698', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035600509704222153160395596056494098
2024-09-21 20:28:26 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'df96d4f1-e5d9-4aff-9d2a-1279e6d1aacd', 'customer_number': 405, 'city': 'Stuttgart', 'country': 'Germany', 'credit_limit': 97551, 'browse_history': [{'product_code': 'S10_4698', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 564779), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 0, 'total_different_products': 1}}
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': '1100ac9d-f954-4dc7-97f1-94030ba528e7', 'customer_number': 267, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 142941, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_4600', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035600509707848930619241820042821650
2024-09-21 20:28:26 root         INFO     Processed User Session {'session_id': '1100ac9d-f954-4dc7-97f1-94030ba528e7', 'customer_number': 267, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 142941, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_4600', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_2581', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_2432', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 565010), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 19, 'total_different_products': 5}
2024-09-21 20:28:26 root         INFO     Produced record 49656053247390747322299060887466762100748024827439218690 to Shard shardId-000000000000


2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': '1a3a34ac-3663-4bbf-a65d-5607c49f3f54', 'customer_number': 358, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 82117, 'browse_history': [{'product_code': 'S18_3782', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S700_2824', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49656043659519860392035600509715102485536931725394837522
2024-09-21 20:28:26 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '1a3a34ac-3663-4bbf-a65d-5607c49f3f54', 'customer_number': 358, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 82117, 'browse_history': [{'product_code': 'S18_3782', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S700_2824', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S50_1392', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 575122), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 13, 'total_different_products': 3}}
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': '32695f44-51eb-4807-a8b1-51dc25608237', 'customer_number': 229, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 80205, 'browse_history': [{'product_code': 'S700_2824', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S32_1374', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035600509716311411356546973044834322
2024-09-21 20:28:26 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': '32695f44-51eb-4807-a8b1-51dc25608237', 'customer_number': 229, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 80205, 'browse_history': [{'product_code': 'S700_2824', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S32_1374', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 575382), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 17, 'total_different_products': 3}}
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': 'c45ab3cc-2bf6-4c90-a770-8db6f9ee4e51', 'customer_number': 282, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 124660, 'browse_history': [{'product_code': 'S50_1341', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035600509718729262995778430417502226
2024-09-21 20:28:26 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'c45ab3cc-2bf6-4c90-a770-8db6f9ee4e51', 'customer_number': 282, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 124660, 'browse_history': [{'product_code': 'S50_1341', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 575589), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 5, 'total_different_products': 1}}
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': 'e782cfc5-f6f3-40c0-9579-67ca8ffc90a0', 'customer_number': 180, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 81800, 'browse_history': [{'product_code': 'S18_2870', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_2432', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S32_1374', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S10_2016', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035600509725982817913470122475913234
2024-09-21 20:28:26 root         ERROR    {'message': 'Error producing record', 'error': "'International'", 'record': {'session_id': 'e782cfc5-f6f3-40c0-9579-67ca8ffc90a0', 'customer_number': 180, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 81800, 'browse_history': [{'product_code': 'S18_2870', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_2432', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S32_1374', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3233', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S10_2016', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2024, 9, 21, 20, 28, 26, 576049), 'overall_product_quantity': 32, 'overall_in_shopping_cart': 18, 'total_different_products': 5}}
2024-09-21 20:28:26 root         INFO     Read User Session {'session_id': '4daad704-d18f-4289-b5b5-7d58b131c290', 'customer_number': 468, 'city': 'Marseille', 'country': 'France', 'credit_limit': 124660, 'browse_history': [{'product_code': 'S24_4620', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_2840', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S700_2047', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_4258', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_3320', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49656043659519860392035600509727191743733086263479107602
